"","Assay","OlinkID","UniProt","Panel","estimate","Healthy Control","Sporadic","statistic","p.value","parameter","conf.low","conf.high","method","alternative","Adjusted_pval","Threshold","Comparison","EVENT_ID","RBD +/- Hyposomia"
"96","IRAK1","OID20485","P51617","Inflammation",0.651740277777778,2.5855625,1.93382222222222,2.74450959317317,0.00962438913560585,33.8583383436392,0.169067615574655,1.1344129399809,"Welch Two Sample t-test","two.sided",0.0367500873133983,"Significant","Healthy Control vs Sporadic","V10",NA
"97","GZMB","OID20604","P10144","Inflammation",0.484424235294118,0.694936,0.210511764705882,2.75038977778383,0.00968684366684684,32.193213315715,0.125745011235972,0.843103459352263,"Welch Two Sample t-test","two.sided",0.0367500873133983,"Significant","Healthy Control vs Sporadic","V10",NA
"98","VASH1","OID20516","Q7L8A9","Inflammation",0.805983921568627,1.91241333333333,1.10642941176471,2.77025699898795,0.00999214649817253,27.0983712983821,0.20912177127818,1.40284607185907,"Welch Two Sample t-test","two.sided",0.0375215297074234,"Significant","Healthy Control vs Sporadic","V10",NA
"99","CXCL12","OID20464","P48061","Inflammation",-0.304547222222222,1.35918055555556,1.66372777777778,-2.68348176646516,0.0105955410531696,39.4356598413223,-0.534020513696676,-0.0750739307477687,"Welch Two Sample t-test","two.sided",0.039385445530974,"Significant","Healthy Control vs Sporadic","V10",NA
"100","FCRL2","OID20639","Q96LA5","Inflammation",0.402729024767802,0.385540789473684,-0.0171882352941177,2.75771608682805,0.0108141464376527,24.580110692089,0.101699129793457,0.703758919742147,"Welch Two Sample t-test","two.sided",0.0395134717434698,"Significant","Healthy Control vs Sporadic","V10",NA
"101","MVK","OID20459","Q03426","Inflammation",0.859277777777778,2.60613888888889,1.74686111111111,2.73503320885748,0.0108447300165501,27.2005366067485,0.214867190387267,1.50368836516829,"Welch Two Sample t-test","two.sided",0.0395134717434698,"Significant","Healthy Control vs Sporadic","V10",NA
"102","CST7","OID20704","O76096","Inflammation",-0.585992192192192,0.349768918918919,0.935761111111111,-2.66338482839706,0.0110921699841459,40.0118761920847,-1.03066073416499,-0.141323650219394,"Welch Two Sample t-test","two.sided",0.0400188093545658,"Significant","Healthy Control vs Sporadic","V10",NA
"103","TRIM21","OID20533","P19474","Inflammation",-0.658237882352941,2.109668,2.76790588235294,-2.70148662631301,0.0113592527831331,29.2957863540932,-1.15635527061923,-0.160120494086652,"Welch Two Sample t-test","two.sided",0.0405845147979902,"Significant","Healthy Control vs Sporadic","V10",NA
"104","RAB37","OID20425","Q96AX2","Inflammation",0.786036111111111,1.76778611111111,0.98175,2.68258861592649,0.0121256228556308,27.9622967086549,0.185787609305113,1.38628461291711,"Welch Two Sample t-test","two.sided",0.042543123313572,"Significant","Healthy Control vs Sporadic","V10",NA
"105","PTPN6","OID20717","P29350","Inflammation",-1.07646411411411,3.14790810810811,4.22437222222222,-2.69557107972709,0.0121386629019703,26.078032926358,-1.89721096531103,-0.255717262917199,"Welch Two Sample t-test","two.sided",0.042543123313572,"Significant","Healthy Control vs Sporadic","V10",NA
"106","IL18","OID20694","Q14116","Inflammation",-0.354378828828829,0.00903783783783784,0.363416666666667,-2.62985579435157,0.0124401833463585,36.4074589303357,-0.627562776814868,-0.0811948808427896,"Welch Two Sample t-test","two.sided",0.0431885610515087,"Significant","Healthy Control vs Sporadic","V10",NA
"107","ENAH","OID20497","Q8N8S7","Inflammation",0.543909722222222,1.42429305555556,0.880383333333333,2.66185761878122,0.0135238724617394,24.4606635333931,0.122603649952281,0.965215794492163,"Welch Two Sample t-test","two.sided",0.0465120099618703,"Significant","Healthy Control vs Sporadic","V10",NA
"108","AOC1","OID20452","P19801","Inflammation",0.504552777777778,-0.331586111111111,-0.836138888888889,2.52470084648563,0.0140352329470835,64.8608897402065,0.105415409486127,0.903690146069428,"Welch Two Sample t-test","two.sided",0.0475649262081583,"Significant","Healthy Control vs Sporadic","V10",NA
"109","PSMG3","OID20549","Q9BT73","Inflammation",0.727054196078431,2.22823066666667,1.50117647058824,2.6807824859328,0.0140885243388295,20.7355324318612,0.162604425675043,1.29150396648182,"Welch Two Sample t-test","two.sided",0.0475649262081583,"Significant","Healthy Control vs Sporadic","V10",NA
"110","MMP1","OID20672","P03956","Inflammation",1.59994605263158,2.86514605263158,1.2652,2.68206033370314,0.0151444649477185,18.1526032977213,0.347424805053331,2.85246730020983,"Welch Two Sample t-test","two.sided",0.0503281167329153,"Non-significant","Healthy Control vs Sporadic","V10",NA
"111","HGF","OID20656","P14210","Inflammation",-0.264648374613003,0.388698684210526,0.653347058823529,-2.59961968559567,0.0151804917319391,26.0083186020043,-0.473903620620917,-0.0553931286050893,"Welch Two Sample t-test","two.sided",0.0503281167329153,"Non-significant","Healthy Control vs Sporadic","V10",NA
"112","CNTNAP2","OID20556","Q9UHC6","Inflammation",-0.453869882352941,0.291136,0.745005882352941,-2.62635267396031,0.0154330147871553,21.9535825506408,-0.812307626269087,-0.0954321384367955,"Welch Two Sample t-test","two.sided",0.0507084771577959,"Non-significant","Healthy Control vs Sporadic","V10",NA
"113","FST","OID20770","P19883","Inflammation",0.261220870870871,0.904498648648649,0.643277777777778,2.46854938304925,0.0177839723201564,41.3845210849148,0.0475741698680325,0.47486757187371,"Welch Two Sample t-test","two.sided",0.0579159452550228,"Non-significant","Healthy Control vs Sporadic","V10",NA
"114","IL4R","OID20576","P24394","Inflammation",0.267843607843137,1.34789066666667,1.08004705882353,2.49916754288117,0.0190301615178245,26.2328210624895,0.0476412034110902,0.488046012275184,"Welch Two Sample t-test","two.sided",0.0610559507142091,"Non-significant","Healthy Control vs Sporadic","V10",NA
"115","LAMA4","OID20769","Q16363","Inflammation",0.25233003003003,0.513218918918919,0.260888888888889,2.48048829138596,0.0191140455467568,29.249301602445,0.0443540994575226,0.460305960602537,"Welch Two Sample t-test","two.sided",0.0610559507142091,"Non-significant","Healthy Control vs Sporadic","V10",NA
"116","KLRB1","OID20629","Q12918","Inflammation",-0.314434210526316,0.483165789473684,0.7976,-2.50922501054728,0.0192458975077398,24.0264364361329,-0.573048933069385,-0.0558194879832466,"Welch Two Sample t-test","two.sided",0.0610559507142091,"Non-significant","Healthy Control vs Sporadic","V10",NA
"117","EGLN1","OID20572","Q9GZT9","Inflammation",-0.425533960784314,0.0156013333333333,0.441135294117647,-2.50366851123278,0.0196740988381379,23.4577485226248,-0.776752394510527,-0.0743155270581004,"Welch Two Sample t-test","two.sided",0.0613910920986152,"Non-significant","Healthy Control vs Sporadic","V10",NA
"118","FASLG","OID20665","P48023","Inflammation",-0.303506424148607,-0.0296828947368421,0.273823529411765,-2.49612661264476,0.0196851871403168,24.4348068393007,-0.554221723638399,-0.0527911246588145,"Welch Two Sample t-test","two.sided",0.0613910920986152,"Non-significant","Healthy Control vs Sporadic","V10",NA
"119","EPO","OID20522","P01588","Inflammation",0.499602901960784,0.233014666666667,-0.266588235294118,2.45941176274012,0.0202985093122851,28.2356953369837,0.0836475728619063,0.915558231059662,"Welch Two Sample t-test","two.sided",0.0627718607304278,"Non-significant","Healthy Control vs Sporadic","V10",NA
"120","CCL28","OID20569","Q9NRJ3","Inflammation",-0.446896784313725,0.888197333333333,1.33509411764706,-2.47455166917959,0.0209054826179551,23.6801418327427,-0.819897430887825,-0.0738961377396256,"Welch Two Sample t-test","two.sided",0.0641101466950622,"Non-significant","Healthy Control vs Sporadic","V10",NA
"121","EPHA1","OID20677","P21709","Inflammation",0.221765165165165,0.438404054054054,0.216638888888889,2.40797367962323,0.0223023629487818,30.4226657497425,0.0337891993878719,0.409741130942458,"Welch Two Sample t-test","two.sided",0.0678286740921628,"Non-significant","Healthy Control vs Sporadic","V10",NA
"122","PRELP","OID20766","P51888","Inflammation",0.171893393393393,0.538487837837838,0.366594444444444,2.3965421101505,0.023193509937429,29.1118856037131,0.0252225790331591,0.318564207753628,"Welch Two Sample t-test","two.sided",0.0699198984169302,"Non-significant","Healthy Control vs Sporadic","V10",NA
"123","CSF3","OID20491","P09919","Inflammation",-0.295084722222222,0.592009722222222,0.887094444444444,-2.35527518487592,0.0234881569432458,40.1012790719271,-0.548278726036483,-0.0418907184079614,"Welch Two Sample t-test","two.sided",0.0699198984169302,"Non-significant","Healthy Control vs Sporadic","V10",NA
"124","CD40","OID20724","P25942","Inflammation",0.461692642642643,1.80166486486486,1.33997222222222,2.37878615687315,0.0237399142078225,30.8730244994364,0.0657825935162062,0.85760269176908,"Welch Two Sample t-test","two.sided",0.0699198984169302,"Non-significant","Healthy Control vs Sporadic","V10",NA
"125","GMPR","OID20641","P36959","Inflammation",-0.557648142414861,3.08703421052632,3.64468235294118,-2.38527914466959,0.0237499654948812,29.2891587408292,-1.03559204362189,-0.0797042412078305,"Welch Two Sample t-test","two.sided",0.0699198984169302,"Non-significant","Healthy Control vs Sporadic","V10",NA
"126","PCDH1","OID20614","Q08174","Inflammation",0.148888699690402,0.380171052631579,0.231282352941176,2.40601916597936,0.0240542271106151,24.3838704070717,0.0212773415042799,0.276500057876525,"Welch Two Sample t-test","two.sided",0.0702536156881458,"Non-significant","Healthy Control vs Sporadic","V10",NA
"127","ARHGEF12","OID20554","Q9NZN5","Inflammation",0.828357098039215,4.35274533333333,3.52438823529412,2.34867118849699,0.0254120766342871,30.9204756535725,0.108962413955424,1.54775178212301,"Welch Two Sample t-test","two.sided",0.07363499371195,"Non-significant","Healthy Control vs Sporadic","V10",NA
"128","IL17D","OID20481","Q8TAD2","Inflammation",0.219684722222222,1.18985138888889,0.970166666666667,2.26799841825026,0.0303047204810203,31.6070038912417,0.0222853566026164,0.417084087841828,"Welch Two Sample t-test","two.sided",0.0871260713829332,"Non-significant","Healthy Control vs Sporadic","V10",NA
"129","MZB1","OID20732","Q8WU39","Inflammation",-0.41971051051051,-0.346371621621622,0.0733388888888889,-2.28035686199935,0.0317899071531793,23.9271707881384,-0.799642039369564,-0.0397789816514574,"Welch Two Sample t-test","two.sided",0.0906874870726355,"Non-significant","Healthy Control vs Sporadic","V10",NA
"130","OSM","OID20574","P13725","Inflammation",-0.816745411764706,-1.243616,-0.426870588235294,-2.25506656036246,0.0338420520525869,23.2458477526565,-1.5655385684984,-0.0679522550310085,"Welch Two Sample t-test","two.sided",0.0954717188749605,"Non-significant","Healthy Control vs Sporadic","V10",NA
"131","CASP2","OID20555","P42575","Inflammation",0.619023529411765,1.8397,1.22067647058824,2.22924828398745,0.0339858564473365,28.0405958428527,0.0502535415607206,1.18779351726281,"Welch Two Sample t-test","two.sided",0.0954717188749605,"Non-significant","Healthy Control vs Sporadic","V10",NA
"132","PRDX3","OID20483","P30048","Inflammation",0.638294444444444,2.12100555555556,1.48271111111111,2.21366100817857,0.0353600572723813,27.3913097138784,0.0470579725195663,1.22953091636932,"Welch Two Sample t-test","two.sided",0.0985795536078509,"Non-significant","Healthy Control vs Sporadic","V10",NA
"133","JCHAIN","OID20494","P01591","Inflammation",-0.358501388888889,0.170409722222222,0.528911111111111,-2.20486424302381,0.0356722765530253,28.5756512144915,-0.691261518561767,-0.0257412592160104,"Welch Two Sample t-test","two.sided",0.0987022388835587,"Non-significant","Healthy Control vs Sporadic","V10",NA
"134","SRPK2","OID20502","P78362","Inflammation",0.504888,1.659688,1.1548,2.19747978076155,0.0361891839552477,28.7763703217419,0.0348219753764196,0.97495402462358,"Welch Two Sample t-test","two.sided",0.0993852216084415,"Non-significant","Healthy Control vs Sporadic","V10",NA
"135","FLT3LG","OID20661","P49771","Inflammation",0.248122678018576,0.663369736842105,0.415247058823529,2.20994946255414,0.0370544681025132,23.6251788166326,0.0162031990682064,0.480042156968945,"Welch Two Sample t-test","two.sided",0.10073460758318,"Non-significant","Healthy Control vs Sporadic","V10",NA
"136","PPP1R9B","OID20643","Q96SB3","Inflammation",-0.674289318885449,2.46853421052632,3.14282352941176,-2.18914448006144,0.0372280071503057,27.5495424178025,-1.30569452445268,-0.0428841133182159,"Welch Two Sample t-test","two.sided",0.10073460758318,"Non-significant","Healthy Control vs Sporadic","V10",NA
"137","CXCL14","OID20458","O95715","Inflammation",0.607368055555555,1.12137361111111,0.514005555555556,2.1993234588098,0.0387301974684073,21.8646441982208,0.0344389084035482,1.18029720270756,"Welch Two Sample t-test","two.sided",0.104034399039225,"Non-significant","Healthy Control vs Sporadic","V10",NA
"138","TNFRSF4","OID20653","P43489","Inflammation",0.206841640866873,0.488571052631579,0.281729411764706,2.15596973550072,0.0401709804572462,26.9635357225018,0.00997855838224533,0.403704723351501,"Welch Two Sample t-test","two.sided",0.107122614552657,"Non-significant","Healthy Control vs Sporadic","V10",NA
"139","IL17A","OID20469","Q16552","Inflammation",0.310031944444444,0.2278875,-0.0821444444444444,2.07538552574659,0.0413296408948256,76.1075927652241,0.0125122751565947,0.607551613732294,"Welch Two Sample t-test","two.sided",0.109419480930186,"Non-significant","Healthy Control vs Sporadic","V10",NA
"140","AMN","OID20492","Q9BXJ7","Inflammation",0.4673625,0.695034722222222,0.227672222222222,2.15206236221312,0.0417297573742836,23.8521965424545,0.0189994719057299,0.91572552809427,"Welch Two Sample t-test","two.sided",0.10968964795526,"Non-significant","Healthy Control vs Sporadic","V10",NA
"141","CLEC4A","OID20573","Q9UMR7","Inflammation",-0.23890062745098,0.157534666666667,0.396435294117647,-2.11452445704564,0.042671026956212,30.7836618767108,-0.469392104353782,-0.00840915054817901,"Welch Two Sample t-test","two.sided",0.111134201304923,"Non-significant","Healthy Control vs Sporadic","V10",NA
"142","CCL13","OID20655","Q99616","Inflammation",0.387387848297214,1.11274078947368,0.725352941176471,2.13258954696145,0.0428833059383126,25.1931540716145,0.0134152014917758,0.761360495102651,"Welch Two Sample t-test","two.sided",0.111134201304923,"Non-significant","Healthy Control vs Sporadic","V10",NA
"143","ICAM4","OID20578","Q14773","Inflammation",-0.374095607843137,0.123657333333333,0.497752941176471,-2.13022418414743,0.0443092318316858,22.5203432403535,-0.737807934132772,-0.0103832815535028,"Welch Two Sample t-test","two.sided",0.114026554643779,"Non-significant","Healthy Control vs Sporadic","V10",NA
"144","ACTN4","OID20435","O43707","Inflammation",0.156216666666667,0.471066666666667,0.31485,2.0563799021463,0.0452468240524371,47.6340342092103,0.00344479177028424,0.308988541563049,"Welch Two Sample t-test","two.sided",0.11563077257845,"Non-significant","Healthy Control vs Sporadic","V10",NA
"145","CXCL1","OID20762","P09341","Inflammation",-0.550761411411411,1.95206081081081,2.50282222222222,-2.07997853676363,0.0464754346300571,28.9912381458291,-1.09232870745337,-0.009194115369449,"Welch Two Sample t-test","two.sided",0.117951447888697,"Non-significant","Healthy Control vs Sporadic","V10",NA
"146","PAPPA","OID20421","Q13219","Inflammation",-0.315702777777778,0.758641666666667,1.07434444444444,-2.04731821357513,0.0474193508324539,38.9218286673643,-0.627627981092047,-0.00377757446350855,"Welch Two Sample t-test","two.sided",0.118984753295005,"Non-significant","Healthy Control vs Sporadic","V10",NA
"147","CKMT1A_CKMT1B","OID20721","P12532","Inflammation",0.502757657657658,0.144324324324324,-0.358433333333333,2.07295853885489,0.0475292356912113,27.8964235444708,0.00587137166224594,0.999643943653069,"Welch Two Sample t-test","two.sided",0.118984753295005,"Non-significant","Healthy Control vs Sporadic","V10",NA
"148","SLAMF1","OID20496","Q13291","Inflammation",-0.459808333333333,0.384780555555556,0.844588888888889,-2.08361316864838,0.0480648927534595,23.8952567728483,-0.915371753735502,-0.00424491293116443,"Welch Two Sample t-test","two.sided",0.119512706305899,"Non-significant","Healthy Control vs Sporadic","V10",NA
"149","WFIKKN2","OID20785","Q8TEU8","Inflammation",-0.194539189189189,0.396910810810811,0.59145,-2.02139748456015,0.0494700170860385,43.1441970907611,-0.388606784689313,-0.000471593689065666,"Welch Two Sample t-test","two.sided",0.12218098179639,"Non-significant","Healthy Control vs Sporadic","V10",NA
